,e,feat
14784,3503,"1.822917600487898, 8.794450441684186, 4.0, 1.000778126013185, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4030,3504,"1.847000540947314, 8.769092363486582, 3.8, 1.0147843942505133, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4031,3505,"1.7703676313005197, 8.767158106930749, 5.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7282,3506,"1.6189527430735149, 8.720639191563517, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7283,3507,"1.811519957149076, 8.783735911610755, 3.8, 1.0212039338592889, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4032,3508,"1.7925851133989212, 8.77082011771401, 3.5, 1.0319031665405813, 0, 0, 0, 0, 0, 0, 0, 0, 0"
10904,3509,"1.080391316887665, 8.318437250544845, 3.9, 1.1513455095644656, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7285,3510,"1.787315284324646, 8.75925364318564, 4.2, 1.0027234410461472, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7286,3511,"1.8051382598575803, 8.78158926121004, 3.9, 1.0145898627472172, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7287,3512,"1.7918426573129036, 8.77018858455389, 4.4, 1.0106992326812925, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1361,3513,"1.591612666560092, 8.733066151687122, 4.3, 1.0011671890197773, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1362,3514,"1.7351943209872331, 8.744303667626047, 5.0, 1.0005835945098887, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1363,3515,"1.7807657013476872, 8.76694878664949, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4035,3516,"1.8093082295912355, 8.76951694544085, 4.2, 1.1044634172700745, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1364,3517,"1.8306084243868774, 8.773804828540882, 3.9, 1.026261752944991, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7291,3518,"1.814429578052171, 8.761281964504052, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7292,3519,"1.7989277619592183, 8.770959612614774, 4.2, 1.2482221982059873, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4037,3520,"1.5751749798917594, 8.72464281055203, 3.9, 1.01186642170107, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1365,3521,"1.5958367690222666, 8.725006245423096, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1366,3522,"1.5728822653184293, 8.722154502070792, 3.8, 1.0235383118988437, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4040,3523,"1.585784464488361, 8.724262630058465, 3.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1367,3524,"1.8440701894890275, 8.770374463457413, 4.5, 1.0266508159515833, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14804,3525,"1.7147456695341496, 8.734748182759144, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4043,3526,"1.1719400730724683, 8.698937563056372, 4.1, 1.5158975467415972, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14805,3527,"1.3960082936005769, 8.709095746941893, 4.5, 1.0011671890197773, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1369,3528,"1.7855659382804365, 8.763687860333079, 4.3, 1.0091429806549228, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1370,3529,"1.7898517552342819, 8.754791152993509, 4.3, 1.0066140711120717, 0, 0, 0, 0, 0, 0, 0, 0, 0"
10920,3530,"1.7886048202923757, 8.775173967095382, 4.6, 1.0587485139954609, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7303,3531,"1.1686651490356823, 8.698629427392895, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14809,3532,"1.2636830390364757, 8.691976907782415, 5.0, 1.000778126013185, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1371,3533,"1.5973985592122757, 8.724572872952175, 4.7, 1.0081703231384416, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4045,3534,"1.3865774815678549, 8.70642309945615, 4.0, 1.0398789581757268, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7306,3535,"1.7439428803749148, 8.741404704860184, 4.4, 1.0101156381714038, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4046,3536,"1.581524229357738, 8.724505192208367, 4.3, 1.000778126013185, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1372,3537,"1.5689648001093337, 8.72032195366294, 4.0, 1.011088295687885, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4048,3538,"1.617294431206453, 8.724823034846615, 4.6, 1.0009726575164812, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1373,3539,"1.7940784291336094, 8.77276845779971, 4.3, 1.096293094131633, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14813,3540,"5.962893693545079, -3.4130622017872643, 4.6, 1.0336539500702475, 0, 0, 0, 0, 0, 0, 0, 0, 0"
10928,3541,"1.7759725159848623, 8.765957334824966, 4.7, 1.0023343780395548, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4050,3542,"1.171731680624431, 8.699740760667554, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7310,3543,"1.5679628674578172, 8.718353083668493, 3.8, 1.0180914298065493, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7311,3544,"1.2646868803836098, 8.692782673970095, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
10931,3545,"1.7918058884125818, 8.764188352451, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14816,3546,"1.8349534374145655, 8.773475047009454, 4.4, 1.0031125040527396, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1374,3547,"1.8255111201888052, 8.776041491338347, 3.9, 1.0704204041932346, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14818,3548,"1.8155528984431042, 8.776833890953188, 4.6, 1.001750783529666, 0, 0, 0, 0, 0, 0, 0, 0, 0"
10933,3549,"1.5651738920236227, 8.722124146733504, 4.2, 1.0431859937317627, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7313,3550,"1.2631404923068574, 8.69059736399934, 4.2, 2.07225764616881, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1375,3551,"1.573258835058204, 8.723317531064653, 4.4, 1.0013617205230736, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7315,3552,"1.5974848746697, 8.725045634418985, 4.3, 1.5653085485788392, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7316,3553,"1.5227279212098228, 8.77838247450115, 4.0, 1.0081703231384416, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4053,3554,"1.811390722549893, 8.76907228245528, 3.8, 1.0373500486328757, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14825,3555,"1.7886966762690264, 8.77074898934204, 4.2, 1.0011671890197773, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14826,3556,"1.1673104258106415, 8.703666050541733, 3.8, 1.0134226737274397, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7319,3557,"1.1252527420069418, 8.714508797470096, 5.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1376,3558,"1.7791393071129171, 8.766902496162867, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4056,3559,"1.1709578636090123, 8.70001874049483, 3.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1377,3560,"1.7864439647747048, 8.761973204598902, 4.7, 1.0023343780395548, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4059,3561,"1.578389859545541, 8.720476249050607, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1380,3562,"1.7823445902692807, 8.768671890007825, 3.9, 1.0410461471955041, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1381,3563,"1.3936584772166558, 8.708715641261236, 4.2, 1.0122554847076624, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1382,3564,"1.7919685782044166, 8.757315477655382, 4.2, 1.0033070355560358, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1383,3565,"1.5969675386280455, 8.727151069141982, 4.1, 1.3742786123419433, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4062,3566,"1.6453715293253106, 8.721381316904404, 4.4, 1.0280125364746568, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1384,3567,"1.7694022024527092, 8.756053789139527, 4.4, 1.0085593861450342, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14835,3568,"1.2678116271887294, 8.693114400637125, 3.6, 1.0031125040527396, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4064,3569,"1.117378259173985, 8.317265699113918, 3.8, 1.0850102669404518, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4065,3570,"1.554725082484591, 8.724167218663547, 3.8, 1.028985193991138, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1385,3571,"1.8454991132562464, 8.785150274567943, 4.6, 1.0427969307251703, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14837,3572,"1.8089094447552316, 8.774446043738136, 4.3, 3.164941100183724, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4066,3573,"1.0888464938529534, 8.316063655188705, 3.5, 1.0250945639252134, 0, 0, 0, 0, 0, 0, 0, 0, 0"
10947,3574,"1.832192005518535, 8.787786269963338, 3.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1386,3575,"1.759449680284206, 8.761135967114729, 4.2, 1.0089484491516265, 0, 0, 0, 0, 0, 0, 0, 0, 0"
10948,3576,"1.3460706394640196, 8.700057431236914, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1387,3577,"1.791585062933362, 8.762642044462314, 4.1, 1.0190640873230303, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7330,3578,"1.1737231128962797, 8.71062693648882, 5.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1388,3579,"1.6191424197006237, 8.724390971601578, 4.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1389,3580,"1.5731815593953078, 8.721900948657872, 3.9, 1.0270398789581758, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7332,3581,"1.795720941242494, 8.774504310524396, 4.0, 1.0085593861450342, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7333,3582,"1.7407657769885878, 8.741045665247444, 4.3, 1.025678158435102, 0, 0, 0, 0, 0, 0, 0, 0, 0"
10953,3583,"1.8028805910565824, 8.77457092518427, 5.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4070,3584,"1.8121459828023525, 8.773422840068715, 4.5, 1.0019453150329622, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4071,3585,"1.0879968857156745, 8.318591028476567, 3.6, 1.0066140711120717, 0, 0, 0, 0, 0, 0, 0, 0, 0"
10955,3586,"5.1295970039275565, 9.117076118495433, 5.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14848,3587,"1.5606223687338563, 8.72665469796839, 4.1, 1.048632875824057, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1390,3588,"1.546665191080005, 8.722805754666492, 4.0, 1.000778126013185, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1391,3589,"1.840448068417266, 8.770240747853766, 4.4, 1.001750783529666, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7336,3590,"1.6664134139805542, 8.794921027342264, 4.4, 1.1402572138765805, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1392,3591,"1.8099807001712325, 8.765602964784547, 4.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4074,3592,"1.8499164181304915, 8.786043709014598, 4.5, 2.637371663244353, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4078,3593,"1.1666621585514747, 8.70039591600327, 4.1, 1.063806333081163, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4079,3594,"1.7991383281994873, 8.755959867768352, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14852,3595,"1.7364670233199924, 8.743897252739524, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1393,3596,"1.3488023010103305, 8.700525379739998, 3.5, 1.0036960985626284, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4080,3597,"1.5672991980853954, 8.723152755635505, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1394,3598,"1.5519461277023945, 8.72376658930855, 4.2, 1.1420079974062467, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1395,3599,"1.8029947151487846, 8.773330695504098, 3.4, 1.0031125040527396, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7342,3600,"1.082807566482984, 8.31710292493005, 4.3, 1.0274289419647682, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14856,3601,"1.8180384442932471, 8.777834345264267, 4.1, 1.006030476602183, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1396,3602,"1.170647435474356, 8.698150911566602, 4.2, 1.5149248892251161, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1397,3603,"1.809949445280476, 8.771404867869197, 4.0, 1.0597211715119421, 0, 0, 0, 0, 0, 0, 0, 0, 0"
10964,3604,"1.462271896182794, 8.696204267240141, 4.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4084,3605,"1.7451606281796517, 8.757698956151293, 4.4, 1.6411758348643684, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1398,3606,"1.7896968592828912, 8.77491010820443, 3.6, 1.0210094023559926, 0, 0, 0, 0, 0, 0, 0, 0, 0"
10966,3607,"1.8096557447421473, 8.777243934265734, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7345,3608,"1.5711821742250471, 8.714946814575702, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4087,3609,"1.78458972000045, 8.760963934833535, 3.8, 1.0033070355560358, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7347,3610,"1.7735416860757889, 8.757773270306249, 5.0, 1.2194315357181456, 0, 0, 0, 0, 0, 0, 0, 0, 0"
10972,3611,"1.5603636344388745, 8.726595458614334, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1399,3612,"1.7955370172119016, 8.767491747561333, 4.2, 1.0285961309845455, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7348,3613,"1.7852073686007301, 8.757208912902811, 3.8, 1.0062250081054793, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1400,3614,"1.751774470575774, 8.754371184501878, 4.5, 1.0447422457581326, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4088,3615,"1.4405659975295295, 8.769521546434673, 4.2, 1.0011671890197773, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1402,3616,"1.8176204664624116, 8.770572443348751, 4.6, 1.0320976980438776, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1403,3617,"1.7631074038311887, 8.76156539943918, 3.9, 1.0507727223603156, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7352,3618,"1.7950354013994394, 8.774800868890411, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
10978,3619,"1.8641232902847955, 8.772722878035712, 4.4, 1.0027234410461472, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7353,3620,"1.4942190072168913, 8.736848486563556, 4.1, 1.1385064303469146, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4090,3621,"1.5672559608276986, 8.72223486983686, 3.7, 1.0095320436615152, 0, 0, 0, 0, 0, 0, 0, 0, 0"
10980,3622,"1.56384080068226, 8.720488194178198, 4.5, 1.0474656868042798, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14875,3623,"1.8139557443648266, 8.779624668020148, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
10982,3624,"1.570063466515192, 8.723618441048131, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7355,3625,"1.8600733297881673, 8.772362996777762, 4.4, 1.0013617205230736, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4091,3626,"1.5675465597356473, 8.725575309805308, 4.2, 1.0564141359559063, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7357,3627,"1.257602093853233, 8.693704649541028, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7358,3628,"1.8278679616329923, 8.771861500919995, 2.8, 1.0021398465362585, 0, 0, 0, 0, 0, 0, 0, 0, 0"
10987,3629,"1.7927236793989065, 8.760859439904744, 4.0, 1.048632875824057, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4092,3630,"1.5546579070026771, 8.722521315991521, 5.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14883,3631,"1.8079292500260395, 8.78430781264905, 4.2, 1.0009726575164812, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4093,3632,"1.8103006717839802, 8.775314372219858, 4.1, 1.3429590403112504, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14887,3633,"1.7123550017620541, 8.737368099613796, 4.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1405,3634,"1.7921042281416515, 8.773541636731691, 5.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1406,3635,"1.5945144406034206, 8.732711669427342, 4.2, 1.0029179725494435, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7365,3636,"1.5427664947111595, 8.723222892736448, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1407,3637,"1.1753486588218864, 8.699641452767029, 4.1, 1.2032854209445585, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4099,3638,"1.766275334874682, 8.75969951564655, 4.6, 1.029763320004323, 0, 0, 0, 0, 0, 0, 0, 0, 0"
10996,3639,"1.557989694263104, 8.72330261835839, 4.1, 1.0015562520263699, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1408,3640,"1.8259460376932575, 8.776169072283563, 4.0, 1.0097265751648115, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1409,3641,"1.812129096148059, 8.779764574391905, 4.2, 1.0295687885010267, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4102,3642,"1.8095728225213792, 8.769865716982011, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1410,3643,"1.560869465287495, 8.723640454746214, 4.8, 1.0015562520263699, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7371,3644,"1.0909626010622304, 8.318867356185464, 3.5, 1.000778126013185, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1411,3645,"1.8052675739857484, 8.751409297846255, 4.3, 1.0013617205230736, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4105,3646,"1.808133453947578, 8.784483778842306, 4.5, 1.140646276883173, 0, 0, 0, 0, 0, 0, 0, 0, 0"
11002,3647,"1.8086905809909526, 8.77690082356792, 4.1, 1.1608775532259807, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1412,3648,"1.7959684354410532, 8.774009940596086, 3.9, 1.0284015994812494, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4107,3649,"1.492727785745453, 8.716632262103841, 4.6, 1.0015562520263699, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7374,3650,"1.79097746149474, 8.77805371541279, 3.6, 1.006030476602183, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4108,3651,"1.8070405136285776, 8.771254151032283, 3.7, 1.117691559494218, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14901,3652,"1.0738298575824112, 8.314405776217043, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14902,3653,"1.2722960015062448, 8.69357766086466, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
11008,3654,"1.2638354165700356, 8.690930237797621, 4.2, 1.0029179725494435, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4109,3655,"1.8173676438219166, 8.777266234746628, 4.0, 1.0474656868042798, 0, 0, 0, 0, 0, 0, 0, 0, 0"
11010,3656,"1.1928119777790016, 8.700693808532806, 4.0, 1.0011671890197773, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1413,3657,"1.8145596344508572, 8.758897440228983, 4.0, 1.0035015670593321, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1414,3658,"1.7796450054132267, 8.766355757199186, 4.4, 1.2060088619907057, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1415,3659,"1.5999235249288777, 8.729455007446669, 4.5, 1.092207932562412, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1416,3660,"1.6170133492669363, 8.72152942775837, 4.1, 1.0046687560791094, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14906,3661,"1.7795504719607802, 8.776629383635656, 3.5, 1.000778126013185, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14907,3662,"1.1739490812498055, 8.71058847018546, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7380,3663,"1.7923429741519579, 8.772094013202633, 3.7, 1.0005835945098887, 0, 0, 0, 0, 0, 0, 0, 0, 0"
11014,3664,"1.5588131373646092, 8.722387450762058, 4.4, 1.0140062682373285, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14909,3665,"1.819053340169173, 8.773329916202977, 4.2, 1.0153679887604021, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4113,3666,"1.43873812986834, 8.768372744362088, 4.2, 1.2775964552037178, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7381,3667,"1.815546933769296, 8.777020355891153, 4.2, 1.1272236031557332, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14911,3668,"1.5528139479770342, 8.713866659580315, 3.8, 1.0009726575164812, 0, 0, 0, 0, 0, 0, 0, 0, 0"
11016,3669,"1.8076380944152026, 8.778653640119419, 4.0, 1.0013617205230736, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7382,3670,"1.7934898616318513, 8.763161133822202, 4.4, 1.0070031341186643, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1417,3671,"1.596928542916169, 8.713667357994273, 3.7, 1.0116718901977737, 0, 0, 0, 0, 0, 0, 0, 0, 0"
11019,3672,"1.7978617289465069, 8.775936796908468, 4.3, 1.0015562520263699, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1418,3673,"1.7935813729829038, 8.761930480194213, 3.9, 1.2964660110234518, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14916,3674,"1.5588734733538896, 8.722416066699244, 4.4, 1.012839079217551, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4116,3675,"1.7809314662602391, 8.764050266526665, 4.3, 1.062250081054793, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1419,3676,"1.564141261184239, 8.723409482362593, 3.5, 1.000778126013185, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7387,3677,"1.5766733589717692, 8.722395711353947, 3.7, 1.0013617205230736, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1420,3678,"1.7999336975696014, 8.757050097568639, 4.8, 1.0009726575164812, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4118,3679,"1.5589407283647851, 8.719691717259888, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1421,3680,"1.728985572726522, 8.790027253206219, 4.1, 4.1572462984977845, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4119,3681,"1.8106765787822203, 8.779927024386506, 4.2, 1.1293634496919918, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4121,3682,"1.6002839767945387, 8.725107735366763, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4122,3683,"1.523396362321292, 8.780015153991744, 4.2, 1.026261752944991, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1422,3684,"1.779048644071028, 8.751178450150812, 3.6, 1.0249000324219173, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1423,3685,"1.1016249989429285, 8.717353446064989, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4123,3686,"1.8167723163565084, 8.785506645853642, 4.0, 1.012060953204366, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14925,3687,"1.8613697052485305, 8.77194753576382, 5.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14926,3688,"1.815595897113849, 8.760617432617241, 5.0, 1.0003890630065924, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1424,3689,"1.8149084750848372, 8.767005775381909, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1425,3690,"1.5599157272003508, 8.721388954055396, 4.0, 1.017896898303253, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7393,3691,"1.2634157686305327, 8.693900815219353, 3.5, 1.000778126013185, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1426,3692,"1.8135606443717531, 8.765966424593248, 3.6, 1.006030476602183, 0, 0, 0, 0, 0, 0, 0, 0, 0"
11033,3693,"1.312345313364478, 8.69678426677569, 4.1, 1.0079757916351453, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1427,3694,"1.8064181197989093, 8.77420356263555, 4.0, 1.471349832486761, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7396,3695,"1.578705244986871, 8.721221235985212, 4.1, 2.612471630822436, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4129,3696,"1.7839142273190562, 8.754233204562494, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1429,3697,"1.709305542395228, 8.734847652754304, 4.0, 1.0001945315032963, 0, 0, 0, 0, 0, 0, 0, 0, 0"
11038,3698,"1.785997329999927, 8.76716999594866, 4.2, 1.0416297417053928, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4130,3699,"1.7977158727896407, 8.77251260388988, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1430,3700,"1.661283423370012, 8.731767892128232, 3.8, 1.0177023667999567, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7400,3701,"1.813639881749591, 8.769848840436921, 4.0, 1.0198422133362153, 0, 0, 0, 0, 0, 0, 0, 0, 0"
11041,3702,"1.8321388271378236, 8.774600625908615, 4.2, 1.3902301956122338, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4131,3703,"1.7789269647253345, 8.77411849412512, 4.2, 1.0124500162109586, 0, 0, 0, 0, 0, 0, 0, 0, 0"
1431,3704,"1.8080005345054664, 8.761717381861116, 4.3, 1.5240678698800387, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14936,3705,"1.7873160000855028, 8.776526883717736, 3.4, 1.0033070355560358, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4134,3706,"1.7848710935462417, 8.7612818585191, 3.8, 1.0031125040527396, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4135,3707,"1.7674321634775891, 8.760315126126153, 0.0, 1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0"
14939,3708,"1.7985596222917586, 8.77773256230338, 4.2, 1.0955149681184482, 0, 0, 0, 0, 0, 0, 0, 0, 0"
4136,3709,"1.558039664974788, 8.71970675465433, 4.2, 1.0044742245758131, 0, 0, 0, 0, 0, 0, 0, 0, 0"
7407,3710,"1.776338852995348, 8.764994873002166, 3.9, 1.0029179725494435, 0, 0, 0, 0, 0, 0, 0, 0, 0"
11047,3711,"1.074411187946616, 8.3159555380683, 4.0, 1.0350156705933211, 0, 0, 0, 0, 0, 0, 0, 0, 0"
