,e,feat
3622,2343,"1.3923358571915365, 8.707350162304802, 5.0, 1.0013908205841446"
898,2344,"1.8097418481222798, 8.774850906256825, 3.8, 1.0250347705146037"
899,2345,"1.5988426730154597, 8.716115068004282, 4.8, 1.0354659248956886"
2157,2346,"1.0810227770215217, 8.317324427246442, 4.0, 1.0187760778859527"
6931,2347,"1.2594728806561823, 8.69398246103926, 4.6, 1.0104311543810849"
3625,2348,"1.2040736265549894, 8.75108766468735, 0.0, 1.0"
2158,2349,"1.7984462404700752, 8.776754533161375, 4.2, 1.0201668984700973"
900,2350,"1.813380564242058, 8.77368631866072, 3.5, 1.0055632823365785"
2160,2351,"1.8016095323228285, 8.777958609503912, 5.0, 1.0006954102920724"
2161,2352,"1.8230754125020399, 8.775720874388107, 3.8, 1.0465924895688457"
3630,2353,"1.8012540642735058, 8.773800433282558, 3.3, 1.0027816411682893"
3631,2354,"1.2614847783866097, 8.691394052887556, 4.0, 1.0271210013908205"
901,2355,"1.0812366304598005, 8.317295144227497, 3.7, 1.301808066759388"
902,2356,"1.2626078071712694, 8.691976658406057, 5.0, 1.015299026425591"
5249,2357,"1.5196582879906941, 8.740923458362762, 0.0, 1.0"
903,2358,"1.7922786086941498, 8.783813960176685, 5.0, 1.0083449235048678"
904,2359,"1.8170709476918523, 8.770191414975564, 3.9, 1.027816411682893"
5250,2360,"1.7418415920663444, 8.740621569577074, 2.4, 1.0792767732962447"
3633,2361,"1.8034074175570085, 8.772487566503445, 4.2, 1.4248956884561892"
2165,2362,"1.807305239107028, 8.776762357344635, 5.0, 1.0006954102920724"
2166,2363,"1.4118620519578942, 8.707123597648325, 0.0, 1.0"
905,2364,"1.1606063975465348, 8.699619482709808, 4.7, 2.0625869262865093"
906,2365,"1.8035013147775834, 8.777666390286543, 4.5, 1.0180806675938805"
2168,2366,"1.088445296637766, 8.315562489754615, 0.0, 1.0"
5255,2367,"1.1183879061369604, 8.316906011122645, 4.6, 1.011126564673157"
3637,2368,"1.8035939925537363, 8.777850155725423, 0.0, 1.0"
907,2369,"1.8250139314897922, 8.775914970242653, 3.6, 1.032684283727399"
3639,2370,"1.0883698766511642, 8.315623300179736, 0.0, 1.0"
5257,2371,"5.128972436305657, 9.116928219611374, 0.0, 1.0"
908,2372,"1.8189188036377164, 8.77443102504692, 0.0, 1.0"
5259,2373,"1.7988989724669695, 8.761935068719216, 0.0, 1.0"
909,2374,"1.2655338905740736, 8.695231593455444, 3.7, 1.023643949930459"
3642,2375,"1.175109674224628, 8.700890385682124, 3.9, 1.0097357440890125"
910,2376,"1.7955302837579135, 8.770700117810103, 3.9, 1.0076495132127956"
911,2377,"1.8504461076743448, 8.770128341459987, 4.1, 1.0069541029207232"
2173,2378,"1.8224590098558426, 8.776016909063767, 5.0, 1.002086230876217"
912,2379,"1.1467635295525156, 8.714503604207422, 4.6, 1.0083449235048678"
5262,2380,"1.1660427338038808, 8.698837438448269, 5.0, 1.0097357440890125"
913,2381,"1.1649751102114871, 8.70399323855903, 4.8, 1.0118219749652295"
2174,2382,"1.595894772161346, 8.724890160728023, 0.0, 1.0"
2175,2383,"1.1467235529831683, 8.714108311506507, 3.9, 1.2127955493741307"
3646,2384,"1.7478622277699687, 8.744700007707669, 1.0, 1.0006954102920724"
3647,2385,"1.8012992102268193, 8.773480901119479, 0.0, 1.0"
914,2386,"1.2091665301492753, 8.698941783751247, 4.6, 1.0146036161335188"
3648,2387,"1.7929671441289372, 8.773981087751359, 3.9, 1.0611961057023644"
2177,2388,"1.7903477244888713, 8.762698740177512, 2.5, 1.2816411682892905"
915,2389,"1.5944356008705034, 8.732328826841144, 0.0, 1.0"
916,2390,"1.3880574629428732, 8.695747814987204, 5.0, 1.0006954102920724"
3650,2391,"1.5781207069536407, 8.718180677322762, 3.1, 1.0577190542420027"
917,2392,"1.8166963131573581, 8.77859956285599, 4.2, 1.0292072322670376"
918,2393,"1.808905441796365, 8.771280653504824, 4.5, 1.1696801112656467"
919,2394,"1.8144336075206997, 8.766766081060135, 4.8, 1.0027816411682893"
6959,2395,"1.8314437968359991, 8.771609967455582, 3.0, 1.0013908205841446"
6960,2396,"1.4918082451214785, 8.717140154465213, 0.0, 1.0"
920,2397,"1.5598313204385459, 8.722137943480561, 5.0, 1.004172461752434"
6962,2398,"1.074367659082645, 8.316055138986048, 5.0, 1.0264255910987483"
5272,2399,"1.7828162766740547, 8.773996848337243, 0.0, 1.0"
2183,2400,"1.8117909919269337, 8.783533561398729, 4.4, 1.070931849791377"
921,2401,"1.5714063399215998, 8.722984289436244, 3.6, 1.090403337969402"
5276,2402,"1.7982565373333017, 8.761254844825022, 4.1, 1.0695410292072323"
5277,2403,"1.8087970968103413, 8.776858149038501, 4.9, 1.0403337969401947"
923,2404,"1.5775344192827605, 8.725490627828231, 0.0, 1.0"
924,2405,"1.578520605195422, 8.723907493185743, 0.0, 1.0"
2187,2406,"1.816864861584354, 8.771575865238502, 4.5, 1.0013908205841446"
925,2407,"1.7970079057730697, 8.77458251495055, 3.5, 1.0514603616133518"
6973,2408,"1.1920418190968523, 8.700819980501596, 4.9, 1.041029207232267"
5282,2409,"1.259441148591522, 8.693686650802322, 4.9, 1.127260083449235"
5283,2410,"1.552228429086333, 8.714468872315035, 3.1, 1.0716272600834493"
926,2411,"1.8140823545075344, 8.780543183494098, 3.5, 1.0723226703755215"
2190,2412,"1.8013886538242856, 8.775768361881251, 3.4, 1.1168289290681501"
3664,2413,"5.128331803828963, 9.11698334425551, 3.0, 1.002086230876217"
927,2414,"1.393931473709455, 8.707240449175702, 4.8, 1.032684283727399"
928,2415,"1.8553268014293556, 8.771536943823286, 0.0, 1.0"
6978,2416,"1.8130178325455217, 8.773713569262341, 3.5, 1.0166898470097356"
5286,2417,"1.2708744739345486, 8.696800694443334, 5.0, 1.0034770514603617"
929,2418,"1.7906521614400566, 8.770548827407561, 4.3, 1.086230876216968"
930,2419,"1.7947051175284194, 8.755677661011793, 4.6, 1.0514603616133518"
2194,2420,"1.5776651649326423, 8.72556152552707, 5.0, 1.0006954102920724"
3667,2421,"1.8224247328636896, 8.775999608578868, 0.0, 1.0"
3668,2422,"1.8204156186477052, 8.775506959347434, 4.7, 1.0438108484005564"
3669,2423,"1.5253912408491166, 8.779994013110917, 4.3, 1.056328233657858"
931,2424,"1.7960420792803413, 8.771770765331807, 3.1, 1.0500695410292071"
6984,2425,"1.5728555170701037, 8.723711022021376, 4.8, 1.1404728789986092"
6985,2426,"1.8298556825522487, 8.789271013163418, 2.0, 1.1133518776077886"
932,2427,"1.2579668667936978, 8.692302113257659, 4.0, 1.0055632823365785"
933,2428,"1.3886069817134334, 8.708236009475737, 4.2, 1.0201668984700973"
2198,2429,"1.7468928489826157, 8.74447030090907, 5.0, 1.1244784422809457"
934,2430,"1.814257583369196, 8.765739766420635, 4.7, 1.4047287899860919"
6989,2431,"1.166228168885171, 8.699279807171338, 3.9, 1.0417246175243393"
3674,2432,"1.5703423746624763, 8.721406372994066, 0.0, 1.0"
935,2433,"5.965378364576398, -3.413148429897767, 3.3, 1.2899860917941586"
6991,2434,"1.1653219096015421, 8.701753901200117, 3.0, 1.0006954102920724"
936,2435,"1.806355769075365, 8.778508384624763, 4.9, 1.4624478442280946"
6993,2436,"1.7818917787434039, 8.756822597750816, 5.0, 1.006258692628651"
937,2437,"1.1983993395771773, 8.751612689204581, 3.2, 1.2774687065368568"
938,2438,"1.0807451148283214, 8.322753431627206, 3.0, 1.0166898470097356"
6994,2439,"1.569606439953156, 8.726005178538387, 0.0, 1.0"
939,2440,"1.5233095431803, 8.714184296483065, 5.0, 1.0006954102920724"
3676,2441,"1.1468021276194715, 8.714180611947363, 4.4, 1.0069541029207232"
3677,2442,"1.5679405463229434, 8.725015590802146, 0.0, 1.0"
3678,2443,"1.1804328142279168, 8.71052651262909, 5.0, 1.0347705146036161"
3679,2444,"1.799417633991692, 8.771248240812575, 3.0, 1.0027816411682893"
6997,2445,"1.4145523584324664, 8.65344120298003, 4.1, 1.006258692628651"
940,2446,"1.810745503901785, 8.76577062674505, 3.3, 2.755215577190542"
943,2447,"1.5673240906574222, 8.722985031330913, 2.9, 1.364394993045897"
3681,2448,"1.7920189465610212, 8.77477429160496, 5.0, 1.0006954102920724"
5303,2449,"1.5709873547236324, 8.721420587446524, 0.0, 1.0"
944,2450,"1.7918033434850908, 8.77072678237728, 5.0, 1.0027816411682893"
5304,2451,"1.7470081129902564, 8.79078487728781, 4.0, 1.0013908205841446"
7000,2452,"1.7938307493674204, 8.771092829465704, 5.0, 1.0013908205841446"
3683,2453,"1.8017168699417194, 8.777957923718926, 3.1, 1.0465924895688457"
945,2454,"1.5661486257625716, 8.719969740728027, 5.0, 1.0229485396383866"
946,2455,"1.5637706296086114, 8.721359259565459, 1.8, 1.0034770514603617"
2205,2456,"1.8105559068036596, 8.7779870882841, 0.0, 1.0"
2206,2457,"1.524037153855951, 8.780932572209716, 5.0, 1.0006954102920724"
2207,2458,"1.724116172087255, 8.748501800174507, 2.5, 1.1084840055632823"
5310,2459,"1.5690464233566948, 8.720406461076566, 0.0, 1.0"
5311,2460,"1.5648833461349962, 8.721604402760676, 0.0, 1.0"
947,2461,"1.5564352737589546, 8.723078759435408, 5.0, 1.0013908205841446"
7009,2462,"1.7945421626399698, 8.77763011849514, 0.0, 1.0"
948,2463,"1.5979286994203727, 8.725335428451265, 4.6, 1.621001390820584"
949,2464,"1.8145679319748664, 8.765889298719847, 4.3, 1.0591098748261474"
3691,2465,"1.7977242233329758, 8.775129877355129, 0.0, 1.0"
7013,2466,"1.5679405463229434, 8.725015590802146, 0.0, 1.0"
2211,2467,"1.5718789806741826, 8.72384329747655, 5.0, 1.002086230876217"
2212,2468,"1.7920626609926211, 8.769388441803104, 0.0, 1.0"
950,2469,"1.5734035778092892, 8.721742906390414, 3.0, 1.0013908205841446"
5319,2470,"1.159113903611349, 8.700560049288296, 0.0, 1.0"
2214,2471,"1.8035088700310746, 8.776335817785949, 0.0, 1.0"
2215,2472,"1.2697761256446256, 8.694316544312882, 2.2, 1.0340751043115437"
3696,2473,"1.805674788894068, 8.77696005045316, 2.8, 1.3331015299026425"
5323,2474,"1.8012559199497984, 8.776323860189539, 4.8, 1.041029207232267"
2216,2475,"1.808322229246203, 8.761570642577125, 0.0, 1.0"
2217,2476,"1.5206661322966948, 8.740601981064083, 0.0, 1.0"
3699,2477,"1.5779103527906626, 8.718949080697467, 0.0, 1.0"
951,2478,"1.7421584885583732, 8.740943165329524, 3.9, 1.388038942976356"
2219,2479,"1.5583687559110482, 8.721067969275026, 0.0, 1.0"
3701,2480,"1.8126555250035636, 8.775449153907438, 4.8, 1.0027816411682893"
2220,2481,"1.26353811071776, 8.691341135224196, 0.0, 1.0"
2221,2482,"1.1496950209262407, 8.703141094603003, 2.7, 1.5966620305980528"
952,2483,"1.7567148110688695, 8.756489817468669, 4.5, 1.015299026425591"
953,2484,"1.7929437891172695, 8.776840767506286, 4.9, 1.027816411682893"
2224,2485,"1.543681952847284, 8.723258771760086, 2.9, 1.6752433936022253"
7027,2486,"1.7084037897540325, 8.790659603073912, 3.9, 1.0055632823365785"
954,2487,"1.7909189016527707, 8.776085026216203, 5.0, 1.0006954102920724"
3704,2488,"1.7945421361303104, 8.77763017460482, 0.0, 1.0"
3705,2489,"1.121557692856749, 8.31732013173866, 3.6, 1.0417246175243393"
7029,2490,"1.2017731446508781, 8.751952152773145, 5.0, 1.0034770514603617"
7030,2491,"1.5244603275804165, 8.780665789380956, 0.0, 1.0"
955,2492,"1.8123570262165272, 8.755228540423808, 1.8, 1.0987482614742698"
3707,2493,"1.1660078470895163, 8.699315268489574, 3.1, 1.0479833101529903"
2227,2494,"1.7725428815643154, 8.75252677824816, 4.6, 1.2788595271210013"
5335,2495,"1.8073775044439255, 8.77611588030621, 0.0, 1.0"
956,2496,"1.270122580409084, 8.69604211649717, 4.5, 1.0598052851182198"
7033,2497,"1.5696066520304477, 8.726005290757747, 0.0, 1.0"
2229,2498,"1.7779285578587816, 8.76548108832354, 0.0, 1.0"
5337,2499,"1.805526467338697, 8.775746023993902, 0.0, 1.0"
3711,2500,"1.1492045921908778, 8.703013295453472, 0.0, 1.0"
2230,2501,"1.5963934188917346, 8.713905630870803, 2.8, 1.0250347705146037"
2231,2502,"1.165177193360119, 8.702518358193945, 2.0, 1.043115438108484"
5340,2503,"1.6773152471227544, 8.731589974564969, 4.7, 1.0285118219749652"
957,2504,"1.794543594161686, 8.777629544929514, 2.9, 2.0785813630041723"
7039,2505,"1.7115812377659578, 8.73511052660864, 5.0, 1.0027816411682893"
2232,2506,"1.3882776256805593, 8.706849907094423, 0.0, 1.0"
3716,2507,"1.0826950329704639, 8.322975856636125, 1.0, 1.0006954102920724"
3717,2508,"1.5694258561398975, 8.719763282040487, 3.0, 1.0013908205841446"
3718,2509,"1.8031700235394306, 8.774046948047747, 4.1, 1.129346314325452"
959,2510,"1.8092525062830331, 8.780970633276494, 3.8, 1.0542420027816413"
960,2511,"1.7804565191671173, 8.766481368071169, 3.5, 1.021557719054242"
3721,2512,"1.594778927494919, 8.714340923539687, 4.0, 1.0006954102920724"
5345,2513,"1.79454173848539, 8.777630168370411, 0.0, 1.0"
3722,2514,"1.1579408776053448, 8.701454076003802, 4.2, 1.3741307371349096"
3723,2515,"1.8000366610943654, 8.771194724645953, 3.0, 1.002086230876217"
7046,2516,"1.2697761256446256, 8.694316544312882, 4.0, 1.0006954102920724"
2235,2517,"1.1719476018162975, 8.698257700757896, 4.4, 1.2183588317107092"
961,2518,"1.8106032795685305, 8.765896337367577, 5.0, 1.0139082058414464"
964,2519,"1.7950752984398033, 8.771506420156953, 3.8, 1.0848400556328233"
965,2520,"1.8050843126966898, 8.76971291161809, 4.7, 1.0243393602225312"
966,2521,"1.7276833651406562, 8.78956613138096, 4.5, 1.0076495132127956"
3729,2522,"1.5967428427382648, 8.732184737180967, 5.0, 1.0006954102920724"
2241,2523,"1.8067621091648594, 8.761261777487798, 4.5, 1.0069541029207232"
967,2524,"1.7745990504292317, 8.758158525608717, 0.0, 1.0"
5352,2525,"1.1643254379402697, 8.703398033299996, 4.6, 1.015299026425591"
3732,2526,"1.1647151299624223, 8.703285876282576, 4.1, 1.027816411682893"
968,2527,"1.1491073812626311, 8.703013457548105, 3.4, 1.1891515994436719"
2244,2528,"1.7881950869662262, 8.770431152938201, 3.3, 1.0458970792767732"
7056,2529,"1.5232438522394247, 8.723286228097201, 0.0, 1.0"
3734,2530,"1.1652713026579855, 8.70285386291281, 3.7, 1.1216968011126565"
3735,2531,"1.5199552227077096, 8.740967491993336, 4.2, 1.017385257301808"
3736,2532,"1.5720350165410126, 8.72186412823848, 4.6, 1.0208623087621698"
969,2533,"1.593843242487166, 8.715470130864873, 3.3, 1.1286509040333796"
970,2534,"1.5715595392546629, 8.725166438561649, 4.5, 1.062586926286509"
971,2535,"1.1911106142218744, 8.701001009034936, 3.5, 1.6349095966620306"
3738,2536,"1.5949291047265852, 8.714266073225561, 0.0, 1.0"
2247,2537,"1.7091871767572053, 8.790808031882735, 0.0, 1.0"
5358,2538,"1.794543594161686, 8.774318680997233, 3.9, 1.0146036161335188"
972,2539,"1.7893600010158508, 8.777031584061714, 4.5, 1.0027816411682893"
2249,2540,"1.2614503158268278, 8.691150200214997, 4.8, 1.1036161335187762"
973,2541,"1.7841880191016966, 8.76152721991863, 0.0, 1.0"
2251,2542,"1.8084556788815442, 8.769554370597914, 3.4, 1.0438108484005564"
974,2543,"1.7507425820069091, 8.743337957676172, 4.0, 1.2058414464534075"
7063,2544,"1.801625650196942, 8.775305269982757, 4.0, 1.0166898470097356"
2253,2545,"1.552129309462467, 8.71430668416561, 3.9, 1.0368567454798332"
7065,2546,"1.088458127313868, 8.318574370135792, 5.0, 1.0006954102920724"
975,2547,"1.3967087583829851, 8.708552536653691, 3.4, 1.6175243393602226"
5363,2548,"1.3970994312626095, 8.70862446303001, 3.9, 1.0146036161335188"
3744,2549,"1.8145754872283568, 8.780790689530315, 0.0, 1.0"
976,2550,"1.5513882848981648, 8.71431596720057, 3.8, 1.0027816411682893"
5365,2551,"1.3892138939008598, 8.708816694796274, 3.6, 1.023643949930459"
2254,2552,"1.0751431992260523, 8.31543853723542, 4.0, 1.0375521557719054"
977,2553,"1.8104971083747392, 8.769773341744262, 3.1, 1.056328233657858"
978,2554,"1.8108916251552625, 8.782715139360834, 0.0, 1.0"
2257,2555,"1.7808329828682465, 8.75602815948424, 4.3, 1.004172461752434"
979,2556,"1.8114291615588813, 8.755123403350892, 4.5, 1.0299026425591098"
980,2557,"1.7885854417299134, 8.770389463445401, 4.2, 1.004172461752434"
3749,2558,"1.1774487807053573, 8.711587615270654, 5.0, 1.0472878998609179"
3750,2559,"1.647300266248017, 8.721314633666033, 2.9, 1.032684283727399"
5369,2560,"1.3064922982497027, 8.691536683696034, 0.0, 1.0"
3751,2561,"1.8314437968359991, 8.771609967455582, 3.0, 1.0006954102920724"
5371,2562,"1.157437300077941, 8.701406438884842, 0.0, 1.0"
3752,2563,"1.811660272786713, 8.774873481051715, 4.0, 1.0006954102920724"
3753,2564,"1.388508736908392, 8.708169313768547, 4.0, 1.1237830319888735"
981,2565,"3.082722267229248, 8.776821602933103, 0.0, 1.0"
3754,2566,"1.7861619815067016, 8.75889144896196, 4.0, 1.0535465924895688"
982,2567,"1.7949789888400423, 8.778405635330483, 4.9, 1.0368567454798332"
3756,2568,"1.7802830399431055, 8.75561698774367, 0.0, 1.0"
3757,2569,"1.1655668588726105, 8.699905935098878, 4.0, 1.0006954102920724"
983,2570,"1.6213032487086325, 8.719382110275895, 4.9, 1.0312934631432544"
2262,2571,"1.0852675570195647, 8.316742470106472, 0.0, 1.0"
2263,2572,"1.1801037232916602, 8.711823961714812, 3.2, 1.2677329624478442"
2264,2573,"1.1652161360526732, 8.701809250282977, 5.0, 1.0027816411682893"
984,2574,"1.1652798652786087, 8.70175704334224, 3.1, 1.4742698191933241"
985,2575,"1.5894092895455803, 8.723712125511765, 0.0, 1.0"
3760,2576,"1.8040307657344856, 8.77443952878076, 2.6, 1.0445062586926286"
2266,2577,"1.5483140389979564, 8.714485624171944, 3.9, 1.4248956884561892"
5381,2578,"1.808439667046076, 8.774491018764467, 4.8, 1.0027816411682893"
986,2579,"1.5589110375440525, 8.726038669783387, 4.5, 1.0118219749652295"
987,2580,"1.7925107007794523, 8.753600873398026, 2.0, 1.0027816411682893"
5382,2581,"1.2017731446508781, 8.751952152773145, 0.0, 1.0"
988,2582,"1.5472409279056603, 8.71423415305162, 3.7, 1.0611961057023644"
2267,2583,"1.4529322243658624, 8.717689430833346, 0.0, 1.0"
989,2584,"1.7934555846396982, 8.769110505616691, 3.1, 1.0500695410292071"
7082,2585,"1.794439782327757, 8.774179410535192, 5.0, 1.0118219749652295"
990,2586,"1.7588170537252488, 8.756073053463252, 4.4, 1.0292072322670376"
7085,2587,"1.390457992309, 8.708181826227355, 4.1, 1.0285118219749652"
5387,2588,"1.3926702500600685, 8.708395161467992, 4.6, 1.1655076495132128"
3764,2589,"1.80555321558702, 8.77640402222011, 4.6, 1.0069541029207232"
992,2590,"1.8158621601526583, 8.777632836697451, 4.4, 1.1738525730180807"
2271,2591,"1.1615022915525666, 8.700828434360163, 5.0, 1.0006954102920724"
994,2592,"1.6787659088122968, 8.731849263634144, 5.0, 1.0139082058414464"
995,2593,"1.586997864708633, 8.722033099424866, 3.7, 1.4534075104311543"
2272,2594,"1.79769569893734, 8.775120388584671, 4.2, 1.0285118219749652"
3769,2595,"1.5701683917548985, 8.721982326398193, 0.0, 1.0"
2273,2596,"1.8090437692093984, 8.777597300566308, 0.0, 1.0"
2274,2597,"1.8113965016560716, 8.775590444317988, 3.8, 1.1321279554937413"
996,2598,"1.4762989533040178, 8.70898725575695, 4.3, 1.0027816411682893"
2276,2599,"1.5694258561398975, 8.719763282040487, 4.6, 1.122392211404729"
997,2600,"1.5890521248779308, 8.720807302401468, 0.0, 1.0"
7096,2601,"1.1714231611853956, 8.702697959047631, 0.0, 1.0"
7097,2602,"1.312622312816143, 8.69594076994491, 5.0, 1.011126564673157"
998,2603,"1.8110526183287678, 8.769815804303777, 3.5, 1.004172461752434"
3776,2604,"1.1714231611853956, 8.702697959047631, 0.0, 1.0"
3777,2605,"1.7885467376243112, 8.759551947186166, 3.5, 1.032684283727399"
999,2606,"1.7887807649148941, 8.759577402278003, 3.8, 2.6258692628650904"
7100,2607,"1.2641894530976447, 8.695353407572362, 5.0, 1.0083449235048678"
2279,2608,"1.794538186190766, 8.777650467606026, 0.0, 1.0"
7102,2609,"1.8048137550927388, 8.77157332783405, 4.3, 1.0465924895688457"
2280,2610,"1.7915521644436012, 8.761674364439205, 0.0, 1.0"
2281,2611,"1.1804439747953568, 8.710639648448716, 4.2, 1.1954102920723226"
5402,2612,"1.116682088956722, 8.30836714638929, 3.3, 1.0083449235048678"
3781,2613,"1.792547973363341, 8.774770575897213, 4.9, 1.0139082058414464"
2282,2614,"1.8291183693405353, 8.788921680525448, 4.7, 1.0104311543810849"
1001,2615,"1.39200819777699, 8.707257088813249, 3.1, 1.2378303198887344"
3782,2616,"1.3258067338410298, 8.691745018940676, 5.0, 1.0027816411682893"
1002,2617,"1.578407567999336, 8.718176176079483, 3.5, 2.3045897079276774"
3784,2618,"1.8068779298753892, 8.7613883048179, 4.8, 1.0542420027816413"
2285,2619,"1.5961394563358002, 8.72618254747366, 0.0, 1.0"
7107,2620,"1.2690101819986346, 8.694672466721133, 4.8, 1.3261474269819193"
3786,2621,"1.8094343095407153, 8.773061980008556, 4.5, 1.1773296244784424"
7108,2622,"1.5613485213781289, 8.721676566044534, 0.0, 1.0"
3787,2623,"1.5613485213781289, 8.721676566044534, 0.0, 1.0"
2286,2624,"1.7933165944851277, 8.777830205616711, 5.0, 1.0006954102920724"
