,e,feat
11167,85,"5.093961223087035, 5.219661481079356, 4.4, 1.002807061318695"
3262,85,"4.673151990793201, 6.481905314229607, 4.3, 1.0830890150333727"
15424,86,"5.096478110065107, 5.403818728015267, 3.7, 1.0145967188572143"
11176,86,"5.096478110065107, 5.403818728015267, 3.7, 1.0145967188572143"
7054,86,"5.096478110065107, 5.403818728015267, 3.7, 1.0145967188572143"
3263,86,"5.096478110065107, 5.403818728015267, 3.7, 1.0145967188572143"
15425,87,"7.9416951233156965, 4.89554080205744, 0.0, 1.0"
11177,88,"6.5377555424131515, 7.032422205973262, 0.0, 1.0"
3264,90,"4.596317312149267, 2.9237071983302485, 0.0, 1.0"
11178,90,"4.596317312149267, 2.9237071983302485, 0.0, 1.0"
11179,91,"5.02352636542355, 5.151784641203676, 4.7, 1.001684236791217"
15426,91,"5.02352636542355, 5.151784641203676, 4.7, 1.001684236791217"
11180,92,"4.841393283570085, 4.669211631420012, 3.8, 1.002245649054956"
7055,92,"4.841393283570085, 4.669211631420012, 3.8, 1.002245649054956"
3265,92,"4.841393283570085, 4.669211631420012, 3.8, 1.002245649054956"
28,92,"4.841393283570085, 4.669211631420012, 3.8, 1.002245649054956"
15427,92,"4.841393283570085, 4.669211631420012, 3.8, 1.002245649054956"
29,93,"5.476486613493535, 6.129213261142013, 4.8, 1.002245649054956"
3266,93,"5.476486613493535, 6.129213261142013, 4.8, 1.002245649054956"
15428,93,"5.476486613493535, 6.129213261142013, 4.8, 1.002245649054956"
7056,93,"5.476486613493535, 6.129213261142013, 4.8, 1.002245649054956"
11181,93,"5.476486613493535, 6.129213261142013, 4.8, 1.002245649054956"
11182,94,"4.456517877978854, 3.4713698959783414, 0.0, 1.0"
7057,95,"6.495173313300143, 6.332324613410947, 3.6, 1.005052710373651"
11183,95,"6.495173313300143, 6.332324613410947, 3.6, 1.005052710373651"
3267,95,"6.495173313300143, 6.332324613410947, 3.6, 1.005052710373651"
15429,95,"6.495173313300143, 6.332324613410947, 3.6, 1.005052710373651"
15431,96,"5.533866342726299, 5.589746867076883, 4.3, 1.001684236791217"
3269,96,"5.310083212122095, 6.6919497991052594, 4.8, 1.003368473582434"
3268,96,"3.5113456835508146, 6.65447409164085, 4.2, 1.0364917971430354"
15430,96,"5.310083212122095, 6.6919497991052594, 4.8, 1.003368473582434"
15432,97,"5.041799402202457, 4.732115910857829, 0.0, 1.0"
3270,98,"5.327584035292375, 5.3726580578452285, 4.9, 1.0510885160002494"
7058,98,"5.327584035292375, 5.3726580578452285, 4.9, 1.0510885160002494"
15433,98,"5.327584035292375, 5.3726580578452285, 4.9, 1.0510885160002494"
11184,98,"5.327584035292375, 5.3726580578452285, 4.9, 1.0510885160002494"
11185,99,"7.004708853475506, 5.19632511268378, 4.0, 1.0477200424178155"
30,99,"7.004708853475506, 5.19632511268378, 4.0, 1.0477200424178155"
3271,99,"7.004708853475506, 5.19632511268378, 4.0, 1.0477200424178155"
7059,99,"7.004708853475506, 5.19632511268378, 4.0, 1.0477200424178155"
11186,100,"4.130137365535461, 7.193143338973641, 0.0, 1.0"
7060,100,"4.130137365535461, 7.193143338973641, 0.0, 1.0"
31,100,"4.130137365535461, 7.193143338973641, 0.0, 1.0"
15434,100,"4.130137365535461, 7.193143338973641, 0.0, 1.0"
7061,101,"3.3857130892059786, 6.851218081086472, 4.1, 1.0364917971430354"
11187,101,"3.3857130892059786, 6.851218081086472, 4.1, 1.0364917971430354"
3272,101,"3.3857130892059786, 6.851218081086472, 4.1, 1.0364917971430354"
15435,101,"3.3857130892059786, 6.851218081086472, 4.1, 1.0364917971430354"
36,102,"6.386859709412818, 5.088312139222808, 4.1, 1.0067369471648682"
38,102,"5.044030880872015, 6.55050898840841, 4.5, 1.5226748175410143"
33,102,"4.574276425363109, 6.726305596896509, 4.5, 1.0044912981099121"
35,102,"4.93573569042394, 5.619188970650612, 4.2, 1.089264549934502"
34,102,"6.0809411313395, 5.852605797723072, 3.9, 1.0398602707254694"
32,102,"7.391383021913782, 6.439152086602917, 4.5, 1.001122824527478"
37,102,"4.328100250947045, 6.015845096811518, 0.0, 1.0"
7062,104,"4.349673896711977, 7.974963596965836, 4.5, 1.0516499282639886"
39,105,"4.072750731262829, 7.093975832691058, 4.2, 1.00561412263739"
15436,105,"4.072750731262829, 7.093975832691058, 4.2, 1.00561412263739"
3273,105,"4.072750731262829, 7.093975832691058, 4.2, 1.00561412263739"
7063,105,"4.072750731262829, 7.093975832691058, 4.2, 1.00561412263739"
11188,106,"5.823509742179851, 5.5637051053090545, 4.5, 1.0578254631651176"
15437,106,"5.823509742179851, 5.5637051053090545, 4.5, 1.0578254631651176"
11189,107,"5.73671914709962, 8.41550939583908, 3.0, 1.000561412263739"
15441,109,"1.302426929654871, 7.258816783522207, 0.0, 1.0"
11190,109,"5.422384476447519, 5.696304536759726, 4.8, 1.0179651924396482"
15438,109,"5.604941067404013, 5.938977259379499, 5.0, 1.000561412263739"
15439,109,"5.422384476447519, 5.696304536759726, 4.8, 1.0179651924396482"
15440,109,"5.680651375413618, 4.8003990911709025, 3.9, 1.0095440084835632"
15442,109,"6.27719847194021, 4.565072382285962, 4.8, 1.0044912981099121"
15443,110,"6.174736889215637, 3.562884793628882, 0.0, 1.0"
11191,110,"6.174736889215637, 3.562884793628882, 0.0, 1.0"
3274,111,"6.479256045905743, 3.7224874684445695, 4.3, 1.0179651924396482"
7064,111,"6.479256045905743, 3.7224874684445695, 4.3, 1.0179651924396482"
11192,112,"5.0507713504786125, 7.45739216648667, 4.3, 1.003368473582434"
40,112,"5.0507713504786125, 7.45739216648667, 4.3, 1.003368473582434"
15444,113,"5.3132330610743566, 6.028990250827292, 0.0, 1.0"
7065,115,"4.330444511931887, 7.936316288201169, 4.3, 1.003368473582434"
15445,116,"4.827148186627767, 5.451021260789048, 4.2, 1.0162809556484311"
11193,116,"4.827148186627767, 5.451021260789048, 4.2, 1.0162809556484311"
11194,118,"5.617313747742173, 5.804941328637824, 4.0, 1.001122824527478"
7066,119,"5.863329955404879, 6.556122536577959, 4.5, 1.002245649054956"
7067,119,"4.490152326454847, 5.77481081732185, 4.4, 1.0353689726155573"
11195,119,"4.636694531911701, 7.528617022639082, 4.4, 1.0145967188572143"
3276,119,"4.490152326454847, 5.77481081732185, 4.4, 1.0353689726155573"
3275,119,"7.462234483640486, 5.153716597848415, 4.3, 1.0269477886594722"
15446,119,"4.490152326454847, 5.77481081732185, 4.4, 1.0353689726155573"
42,119,"6.140024103703354, 6.3685714885277775, 0.0, 1.0"
41,119,"4.490152326454847, 5.77481081732185, 4.4, 1.0353689726155573"
11196,119,"4.490152326454847, 5.77481081732185, 4.4, 1.0353689726155573"
11197,121,"4.14762783114611, 7.697003028067229, 0.0, 1.0"
7068,122,"7.307561593913249, 4.837898508640592, 0.0, 1.0"
15447,122,"7.307561593913249, 4.837898508640592, 0.0, 1.0"
7069,124,"6.384238095999194, 4.071613209688621, 4.0, 1.003368473582434"
11198,124,"6.384238095999194, 4.071613209688621, 4.0, 1.003368473582434"
43,124,"6.384238095999194, 4.071613209688621, 4.0, 1.003368473582434"
7070,125,"5.258115883189703, 5.590739416957149, 0.0, 1.0"
15448,125,"5.258115883189703, 5.590739416957149, 0.0, 1.0"
11199,125,"5.258115883189703, 5.590739416957149, 0.0, 1.0"
15449,127,"4.243653916851713, 6.449846116614481, 0.0, 1.0"
11200,127,"4.243653916851713, 6.449846116614481, 0.0, 1.0"
3277,127,"4.243653916851713, 6.449846116614481, 0.0, 1.0"
7071,127,"4.243653916851713, 6.449846116614481, 0.0, 1.0"
7072,128,"1.1269387976917642, 6.637640805409546, 0.0, 1.0"
3278,130,"3.650606524623072, 5.81068896097554, 4.7, 1.003368473582434"
11201,130,"3.650606524623072, 5.81068896097554, 4.7, 1.003368473582434"
15450,130,"3.650606524623072, 5.81068896097554, 4.7, 1.003368473582434"
11202,131,"3.0620876876109264, 6.4575952004406645, 4.4, 1.0174037801759093"
7073,133,"5.405429151415319, 7.314382407502762, 4.0, 1.001122824527478"
3279,134,"6.113862059044379, 4.211915122541313, 4.7, 1.001684236791217"
11203,134,"6.113862059044379, 4.211915122541313, 4.7, 1.001684236791217"
11204,135,"5.821933091443725, 7.985064876842898, 0.0, 1.0"
15451,135,"5.821933091443725, 7.985064876842898, 0.0, 1.0"
3280,135,"5.821933091443725, 7.985064876842898, 0.0, 1.0"
15452,136,"7.444763582309122, 5.856454176871694, 5.0, 1.001122824527478"
7074,136,"7.444763582309122, 5.856454176871694, 5.0, 1.001122824527478"
11205,136,"7.444763582309122, 5.856454176871694, 5.0, 1.001122824527478"
11206,137,"7.018433770758975, 5.796664901588201, 3.8, 1.002245649054956"
7075,137,"7.018433770758975, 5.796664901588201, 3.8, 1.002245649054956"
3281,137,"7.018433770758975, 5.796664901588201, 3.8, 1.002245649054956"
44,137,"7.018433770758975, 5.796664901588201, 3.8, 1.002245649054956"
7076,138,"4.779762351549664, 5.456830212106297, 4.5, 2.2199488491048593"
11207,138,"4.779762351549664, 5.456830212106297, 4.5, 2.2199488491048593"
45,138,"4.779762351549664, 5.456830212106297, 4.5, 2.2199488491048593"
3282,138,"4.779762351549664, 5.456830212106297, 4.5, 2.2199488491048593"
3283,139,"5.842068187267216, 5.991661708913625, 4.3, 1.001684236791217"
7077,139,"5.842068187267216, 5.991661708913625, 4.3, 1.001684236791217"
11208,139,"5.842068187267216, 5.991661708913625, 4.3, 1.001684236791217"
15453,139,"5.842068187267216, 5.991661708913625, 4.3, 1.001684236791217"
46,139,"5.842068187267216, 5.991661708913625, 4.3, 1.001684236791217"
15454,140,"5.8332688649840065, 6.70177800512738, 0.0, 1.0"
11209,141,"7.179414414270411, 5.038965894928651, 0.0, 1.0"
47,142,"5.626902546233339, 5.18120303477167, 4.7, 1.00561412263739"
3284,142,"5.626902546233339, 5.18120303477167, 4.7, 1.00561412263739"
15455,143,"6.067999936064439, 6.234632032980244, 0.0, 1.0"
15456,144,"5.1070508767163005, 7.3794492029485355, 0.0, 1.0"
15457,145,"3.750843533717898, 6.140958707253958, 0.0, 1.0"
3286,146,"5.904563400092627, 6.421167638731276, 4.4, 1.003929885846173"
48,146,"5.904563400092627, 6.421167638731276, 4.4, 1.003929885846173"
3285,146,"4.654681009542287, 6.9124634777342635, 0.0, 1.0"
7080,146,"6.238381791154438, 4.590196812121576, 0.0, 1.0"
7083,146,"4.065903233540439, 5.759567736623694, 4.5, 1.003368473582434"
7082,146,"5.904563400092627, 6.421167638731276, 4.4, 1.003929885846173"
7081,146,"4.5925126352635175, 3.2304419027195763, 0.0, 1.0"
7079,146,"6.256138100794374, 4.169037621782763, 0.0, 1.0"
15458,146,"5.904563400092627, 6.421167638731276, 4.4, 1.003929885846173"
15459,146,"7.012798107507592, 5.99167151995016, 0.0, 1.0"
15460,146,"1.07855748605391, 6.676923378801121, 4.5, 1.1167737508577131"
15461,146,"3.894295733900151, 5.855146856230249, 4.2, 1.0123510698022582"
15462,146,"4.685053977590485, 3.2651549857644113, 0.0, 1.0"
15463,146,"4.409872032990677, 6.043777935904927, 4.4, 1.0409830952529475"
7084,146,"4.382910154564229, 6.9429929712096055, 4.5, 1.0218950782858212"
7078,146,"3.743538001694219, 5.92839850904943, 4.4, 1.008421183956085"
11221,147,"1.3182037945749698, 6.822066220682245, 0.0, 1.0"
3287,147,"6.133284784936734, 5.428442794978764, 4.4, 1.1353003555611003"
3288,147,"7.238282179562816, 5.9637247818882315, 4.2, 1.0550184018464226"
3289,147,"6.603506481466525, 7.007710657265761, 3.9, 1.0067369471648682"
11220,147,"5.2387069673768, 6.694603684534741, 4.4, 1.002807061318695"
11219,147,"6.691841503764124, 5.4307238610135755, 0.0, 1.0"
7089,147,"3.5937722935280476, 6.314092436862438, 4.4, 1.006175534901129"
7088,147,"5.2387069673768, 6.694603684534741, 4.4, 1.002807061318695"
7087,147,"4.037453319054293, 6.606760567372248, 0.0, 1.0"
7086,147,"5.4411811454053804, 8.20415840790838, 4.1, 1.008982596219824"
7085,147,"6.283398046768809, 6.853887500657493, 4.4, 1.003929885846173"
11218,147,"3.709068043412117, 7.47821609189873, 4.3, 1.006175534901129"
11217,147,"5.5887890286590505, 5.62551381898129, 4.6, 1.290811552616805"
11216,147,"5.789736042069478, 5.920781874218619, 4.3, 1.0931944357806749"
11215,147,"6.2288562888606975, 4.935612346317384, 0.0, 1.0"
11214,147,"3.652730975176894, 6.227940905945616, 0.0, 1.0"
11213,147,"7.3286369259785715, 6.105042137039845, 0.0, 1.0"
11212,147,"5.91274011796105, 7.120790213599776, 0.0, 1.0"
3290,147,"5.2387069673768, 6.694603684534741, 4.4, 1.002807061318695"
11210,147,"3.9705135623290175, 6.563233085431875, 4.6, 1.2138980724845612"
15464,147,"6.129567571887549, 4.846333547450058, 4.4, 1.103299856527977"
15465,147,"5.784192446014345, 5.920062398193295, 0.0, 1.0"
15466,147,"6.690926586001353, 5.480417579524328, 5.0, 1.001122824527478"
11211,147,"3.458945638795967, 6.291455104832039, 0.0, 1.0"
15467,147,"5.2387069673768, 6.694603684534741, 4.4, 1.002807061318695"
49,148,"4.662164921758745, 3.035167116021057, 0.0, 1.0"
11222,149,"6.5840296660964555, 4.663066652095267, 0.0, 1.0"
15468,150,"6.560367245816167, 4.659377702293341, 0.0, 1.0"
7090,150,"6.560367245816167, 4.659377702293341, 0.0, 1.0"
3291,152,"4.72347131691248, 7.789322430727907, 4.9, 1.0044912981099121"
7091,152,"4.72347131691248, 7.789322430727907, 4.9, 1.0044912981099121"
11223,152,"4.72347131691248, 7.789322430727907, 4.9, 1.0044912981099121"
15469,153,"5.922974537665937, 4.602457337660553, 0.0, 1.0"
11224,153,"5.922974537665937, 4.602457337660553, 0.0, 1.0"
15470,153,"5.0859352652525445, 5.3595505128037075, 5.0, 1.001684236791217"
7092,153,"7.954666240429617, 3.6702788541906557, 0.0, 1.0"
7093,153,"5.922974537665937, 4.602457337660553, 0.0, 1.0"
11225,153,"5.078596358870186, 4.538504912467715, 4.4, 1.0095440084835632"
11226,154,"5.697514633249625, 5.615996295788591, 3.0, 1.000561412263739"
15471,154,"5.697514633249625, 5.615996295788591, 3.0, 1.000561412263739"
7094,155,"5.636176014577245, 4.009132440002077, 4.0, 1.000561412263739"
50,155,"5.636176014577245, 4.009132440002077, 4.0, 1.000561412263739"
3292,155,"5.636176014577245, 4.009132440002077, 4.0, 1.000561412263739"
51,156,"5.946315873599303, 4.937721719209549, 4.4, 1.0258249641319943"
3293,156,"5.946315873599303, 4.937721719209549, 4.4, 1.0258249641319943"
7095,157,"7.753135751162802, 6.398330815621421, 4.3, 1.002245649054956"
3294,157,"7.753135751162802, 6.398330815621421, 4.3, 1.002245649054956"
11227,157,"7.753135751162802, 6.398330815621421, 4.3, 1.002245649054956"
7096,158,"5.552085290027492, 8.150161732214656, 4.5, 1.001122824527478"
3295,158,"5.552085290027492, 8.150161732214656, 4.5, 1.001122824527478"
11228,158,"5.552085290027492, 8.150161732214656, 4.5, 1.001122824527478"
52,158,"5.552085290027492, 8.150161732214656, 4.5, 1.001122824527478"
3296,159,"6.580714096190945, 6.5824022159861215, 0.0, 1.0"
11229,159,"6.580714096190945, 6.5824022159861215, 0.0, 1.0"
53,159,"6.580714096190945, 6.5824022159861215, 0.0, 1.0"
7097,159,"6.580714096190945, 6.5824022159861215, 0.0, 1.0"
54,160,"5.422961047264266, 4.681580078362913, 5.0, 1.001122824527478"
11230,160,"5.422961047264266, 4.681580078362913, 5.0, 1.001122824527478"
7098,160,"5.422961047264266, 4.681580078362913, 5.0, 1.001122824527478"
15472,160,"5.422961047264266, 4.681580078362913, 5.0, 1.001122824527478"
3297,160,"5.422961047264266, 4.681580078362913, 5.0, 1.001122824527478"
15473,161,"6.263374582420795, 6.2661042035656465, 0.0, 1.0"
7099,161,"6.263374582420795, 6.2661042035656465, 0.0, 1.0"
11231,161,"6.263374582420795, 6.2661042035656465, 0.0, 1.0"
3298,161,"6.263374582420795, 6.2661042035656465, 0.0, 1.0"
55,161,"6.263374582420795, 6.2661042035656465, 0.0, 1.0"
3299,162,"6.028106069082128, 4.75383672854241, 0.0, 1.0"
7100,162,"6.028106069082128, 4.75383672854241, 0.0, 1.0"
11232,162,"6.028106069082128, 4.75383672854241, 0.0, 1.0"
15474,162,"6.028106069082128, 4.75383672854241, 0.0, 1.0"
56,162,"6.028106069082128, 4.75383672854241, 0.0, 1.0"
7101,163,"5.709481067084312, 6.680009767432011, 4.0, 1.000561412263739"
3300,163,"5.709481067084312, 6.680009767432011, 4.0, 1.000561412263739"
15475,163,"5.709481067084312, 6.680009767432011, 4.0, 1.000561412263739"
11233,163,"5.709481067084312, 6.680009767432011, 4.0, 1.000561412263739"
57,163,"5.709481067084312, 6.680009767432011, 4.0, 1.000561412263739"
58,164,"6.351571503923935, 6.947631138813222, 0.0, 1.0"
59,164,"5.300471396831881, 6.689076800522798, 0.0, 1.0"
11234,164,"3.53512548950647, 6.726324401383636, 3.5, 1.003368473582434"
11235,164,"5.300471396831881, 6.689076800522798, 0.0, 1.0"
7102,165,"5.856153317455949, 4.833236631031468, 4.3, 1.0162809556484311"
11236,165,"5.856153317455949, 4.833236631031468, 4.3, 1.0162809556484311"
15476,165,"5.856153317455949, 4.833236631031468, 4.3, 1.0162809556484311"
7103,166,"8.016622860156929, 3.489427926625467, 4.4, 1.0533341650552055"
3301,166,"8.016622860156929, 3.489427926625467, 4.4, 1.0533341650552055"
7104,167,"4.539491136933918, 4.021576922479198, 4.5, 1.2458985715176845"
11237,168,"4.738687722775296, 4.878669089265941, 4.5, 1.0387374461979915"
15477,168,"4.738687722775296, 4.878669089265941, 4.5, 1.0387374461979915"
7105,168,"4.738687722775296, 4.878669089265941, 4.5, 1.0387374461979915"
15478,169,"6.824195003436444, 2.2766946726344486, 0.0, 1.0"
3302,170,"1.302426929654871, 7.258816783522207, 0.0, 1.0"
15479,171,"5.55599699502892, 4.913858825177158, 0.0, 1.0"
7106,171,"5.55599699502892, 4.913858825177158, 0.0, 1.0"
11238,171,"5.55599699502892, 4.913858825177158, 0.0, 1.0"
15480,172,"7.180032415325286, 5.0187510713788015, 0.0, 1.0"
11239,173,"4.794045426210289, 3.6529239478411455, 5.0, 1.003929885846173"
11240,174,"5.567018589261863, 4.261616199329865, 0.0, 1.0"
15481,174,"5.567018589261863, 4.261616199329865, 0.0, 1.0"
7107,174,"5.567018589261863, 4.261616199329865, 0.0, 1.0"
7108,175,"1.9286749036969582, 6.804766092621094, 0.0, 1.0"
11241,175,"1.9286749036969582, 6.804766092621094, 0.0, 1.0"
60,176,"6.0827076706680145, 6.413946715714474, 4.6, 1.1521427234732706"
7109,176,"6.0827076706680145, 6.413946715714474, 4.6, 1.1521427234732706"
11242,176,"6.0827076706680145, 6.413946715714474, 4.6, 1.1521427234732706"
3303,176,"6.0827076706680145, 6.413946715714474, 4.6, 1.1521427234732706"
11243,178,"6.298407301440079, 6.8540575586268915, 0.0, 1.0"
7110,178,"6.298407301440079, 6.8540575586268915, 0.0, 1.0"
61,179,"2.7975855377777634, 8.197617716769855, 4.3, 1.2520741064188134"
3304,180,"5.134405191566827, 5.4696597777744955, 4.8, 4.9910797829205915"
15482,180,"6.080681041510047, 4.64672800563153, 4.2, 1.106668330110411"
11244,180,"6.080681041510047, 4.64672800563153, 4.2, 1.106668330110411"
62,180,"6.080681041510047, 4.64672800563153, 4.2, 1.106668330110411"
7113,180,"5.0797460479835195, 5.355801879194814, 4.7, 1.001684236791217"
7112,180,"7.117120598436657, 6.361764264225258, 0.0, 1.0"
7111,180,"6.080681041510047, 4.64672800563153, 4.2, 1.106668330110411"
3305,180,"6.080681041510047, 4.64672800563153, 4.2, 1.106668330110411"
7114,180,"4.766944296149347, 5.584064641650457, 0.0, 1.0"
11245,181,"2.7508844524717233, 6.732790692160279, 0.0, 1.0"
11246,182,"3.0812077425953817, 6.381470549039022, 0.0, 1.0"
3306,182,"3.0812077425953817, 6.381470549039022, 0.0, 1.0"
7115,182,"3.0812077425953817, 6.381470549039022, 0.0, 1.0"
15483,183,"7.393373975033171, 6.337557983908255, 0.0, 1.0"
7116,184,"6.6751151958824835, 6.126169387003756, 3.7, 1.0072983594286071"
15484,184,"6.6751151958824835, 6.126169387003756, 3.7, 1.0072983594286071"
63,185,"5.794706519827912, 8.374758437287028, 4.2, 1.011789657538519"
7117,186,"4.037453319054293, 6.606760567372248, 0.0, 1.0"
3307,186,"4.037453319054293, 6.606760567372248, 0.0, 1.0"
11247,186,"4.037453319054293, 6.606760567372248, 0.0, 1.0"
64,186,"4.037453319054293, 6.606760567372248, 0.0, 1.0"
15485,188,"6.903559228297809, 5.331605409914573, 5.0, 1.001122824527478"
15486,189,"5.931735882230612, 4.77129301560467, 0.0, 1.0"
7118,189,"5.931735882230612, 4.77129301560467, 0.0, 1.0"
3308,189,"5.931735882230612, 4.77129301560467, 0.0, 1.0"
11248,189,"5.931735882230612, 4.77129301560467, 0.0, 1.0"
3309,190,"3.8812337004299025, 5.679469615355629, 4.4, 1.003929885846173"
65,190,"3.8812337004299025, 5.679469615355629, 4.4, 1.003929885846173"
7119,193,"4.75603663507178, 6.591079260367451, 4.5, 1.002245649054956"
